8.7200	9.0500	7.9900	8.0000
8.4000	8.7200	9.0500	7.9900
9.1000	8.4000	8.7200	9.0500
8.7500	9.1000	8.4000	8.7200
9.5000	8.7500	9.1000	8.4000
9.6000	9.5000	8.7500	9.1000
11.2000	9.6000	9.5000	8.7500
10.7900	11.2000	9.6000	9.5000
10.7000	10.7900	11.2000	9.6000
10.2100	10.7000	10.7900	11.2000
10.2300	10.2100	10.7000	10.7900
11.0000	10.2300	10.2100	10.7000
11.1100	11.0000	10.2300	10.2100
11.2700	11.1100	11.0000	10.2300
11.1900	11.2700	11.1100	11.0000
10.6000	11.1900	11.2700	11.1100
10.9500	10.6000	11.1900	11.2700
11.2100	10.9500	10.6000	11.1900
11.1000	11.2100	10.9500	10.6000
11.0000	11.1000	11.2100	10.9500
10.8500	11.0000	11.1000	11.2100
10.2800	10.8500	11.0000	11.1000
10.2500	10.2800	10.8500	11.0000
9.5000	10.2500	10.2800	10.8500
9.3000	9.5000	10.2500	10.2800
9.8000	9.3000	9.5000	10.2500
9.7000	9.8000	9.3000	9.5000
9.6500	9.7000	9.8000	9.3000
10.5000	9.6500	9.7000	9.8000
10.7800	10.5000	9.6500	9.7000
10.0500	10.7800	10.5000	9.6500
10.6300	10.0500	10.7800	10.5000
10.5900	10.6300	10.0500	10.7800
11.5600	10.5900	10.6300	10.0500
11.4300	11.5600	10.5900	10.6300
11.4300	11.4300	11.5600	10.5900
11.2000	11.4300	11.4300	11.5600
11.3300	11.2000	11.4300	11.4300
11.3000	11.3300	11.2000	11.4300
11.5100	11.3000	11.3300	11.2000
11.5800	11.5100	11.3000	11.3300
17.0100	11.5800	11.5100	11.3000
17.0000	17.0100	11.5800	11.5100
17.6000	17.0000	17.0100	11.5800
20.9900	17.6000	17.0000	17.0100
23.6900	20.9900	17.6000	17.0000
23.7000	23.6900	20.9900	17.6000
24.4000	23.7000	23.6900	20.9900
24.0000	24.4000	23.7000	23.6900
25.8900	24.0000	24.4000	23.7000
25.2600	25.8900	24.0000	24.4000
22.0000	25.2600	25.8900	24.0000
24.0000	22.0000	25.2600	25.8900
24.9000	24.0000	22.0000	25.2600
23.9900	24.9000	24.0000	22.0000
25.5000	23.9900	24.9000	24.0000
24.7300	25.5000	23.9900	24.9000
24.4900	24.7300	25.5000	23.9900
24.5000	24.4900	24.7300	25.5000
22.8000	24.5000	24.4900	24.7300
21.9900	22.8000	24.5000	24.4900
20.5500	21.9900	22.8000	24.5000
21.9700	20.5500	21.9900	22.8000
22.8500	21.9700	20.5500	21.9900
22.2000	22.8500	21.9700	20.5500
21.0000	22.2000	22.8500	21.9700
19.9400	21.0000	22.2000	22.8500
18.6500	19.9400	21.0000	22.2000
17.0000	18.6500	19.9400	21.0000
18.3800	17.0000	18.6500	19.9400
18.7500	18.3800	17.0000	18.6500
18.2200	18.7500	18.3800	17.0000
17.0500	18.2200	18.7500	18.3800
17.4000	17.0500	18.2200	18.7500
16.5200	17.4000	17.0500	18.2200
16.4400	16.5200	17.4000	17.0500
16.6600	16.4400	16.5200	17.4000
16.1800	16.6600	16.4400	16.5200
16.3000	16.1800	16.6600	16.4400
16.9500	16.3000	16.1800	16.6600
17.2000	16.9500	16.3000	16.1800
17.9000	17.2000	16.9500	16.3000
16.7900	17.9000	17.2000	16.9500
16.2000	16.7900	17.9000	17.2000
16.5500	16.2000	16.7900	17.9000
16.1700	16.5500	16.2000	16.7900
16.0000	16.1700	16.5500	16.2000
16.0500	16.0000	16.1700	16.5500
16.0100	16.0500	16.0000	16.1700
15.5100	16.0100	16.0500	16.0000
15.7900	15.5100	16.0100	16.0500
15.0000	15.7900	15.5100	16.0100
14.0500	15.0000	15.7900	15.5100
13.8400	14.0500	15.0000	15.7900
13.5500	13.8400	14.0500	15.0000
12.5000	13.5500	13.8400	14.0500
16.0000	12.5000	13.5500	13.8400
18.4000	16.0000	12.5000	13.5500
18.0000	18.4000	16.0000	12.5000
19.1900	18.0000	18.4000	16.0000
17.3000	19.1900	18.0000	18.4000
17.6600	17.3000	19.1900	18.0000
17.2500	17.6600	17.3000	19.1900
17.8500	17.2500	17.6600	17.3000
16.1500	17.8500	17.2500	17.6600
16.4000	16.1500	17.8500	17.2500
14.5000	16.4000	16.1500	17.8500
14.1500	14.5000	16.4000	16.1500
14.5600	14.1500	14.5000	16.4000
15.0000	14.5600	14.1500	14.5000
13.0000	15.0000	14.5600	14.1500
12.8900	13.0000	15.0000	14.5600
13.4000	12.8900	13.0000	15.0000
15.0000	13.4000	12.8900	13.0000
14.7000	15.0000	13.4000	12.8900
13.8000	14.7000	15.0000	13.4000
14.0000	13.8000	14.7000	15.0000
14.1500	14.0000	13.8000	14.7000
13.4600	14.1500	14.0000	13.8000
13.2000	13.4600	14.1500	14.0000
13.0000	13.2000	13.4600	14.1500
13.0000	13.0000	13.2000	13.4600
13.1900	13.0000	13.0000	13.2000
13.0000	13.1900	13.0000	13.0000
13.4500	13.0000	13.1900	13.0000
12.8000	13.4500	13.0000	13.1900
12.8900	12.8000	13.4500	13.0000
13.0000	12.8900	12.8000	13.4500
13.9900	13.0000	12.8900	12.8000
13.9000	13.9900	13.0000	12.8900
14.0000	13.9000	13.9900	13.0000
14.2500	14.0000	13.9000	13.9900
14.5500	14.2500	14.0000	13.9000
13.0100	14.5500	14.2500	14.0000
13.5000	13.0100	14.5500	14.2500
13.0000	13.5000	13.0100	14.5500
13.0500	13.0000	13.5000	13.0100
11.9000	13.0500	13.0000	13.5000
8.3000	11.9000	13.0500	13.0000
9.2000	8.3000	11.9000	13.0500
8.3000	9.2000	8.3000	11.9000
12.8000	8.3000	9.2000	8.3000
11.5000	12.8000	8.3000	9.2000
13.1000	11.5000	12.8000	8.3000
13.7700	13.1000	11.5000	12.8000
10.9200	13.7700	13.1000	11.5000
10.6500	10.9200	13.7700	13.1000
10.2800	10.6500	10.9200	13.7700
11.0000	10.2800	10.6500	10.9200
10.5500	11.0000	10.2800	10.6500
10.7500	10.5500	11.0000	10.2800
10.7800	10.7500	10.5500	11.0000
10.6900	10.7800	10.7500	10.5500
10.8000	10.6900	10.7800	10.7500
10.7000	10.8000	10.6900	10.7800
10.6000	10.7000	10.8000	10.6900
10.3200	10.6000	10.7000	10.8000
10.3400	10.3200	10.6000	10.7000
9.7800	10.3400	10.3200	10.6000
9.4800	9.7800	10.3400	10.3200
8.8000	9.4800	9.7800	10.3400
9.2300	8.8000	9.4800	9.7800
9.4000	9.2300	8.8000	9.4800
8.6100	9.4000	9.2300	8.8000
8.1500	8.6100	9.4000	9.2300
8.2500	8.1500	8.6100	9.4000
8.1100	8.2500	8.1500	8.6100
7.9800	8.1100	8.2500	8.1500
8.5100	7.9800	8.1100	8.2500
8.0000	8.5100	7.9800	8.1100
8.1200	8.0000	8.5100	7.9800
7.5000	8.1200	8.0000	8.5100
6.7500	7.5000	8.1200	8.0000
7.1400	6.7500	7.5000	8.1200
7.4500	7.1400	6.7500	7.5000
7.9000	7.4500	7.1400	6.7500
7.4500	7.9000	7.4500	7.1400
7.2000	7.4500	7.9000	7.4500
7.0000	7.2000	7.4500	7.9000
7.3600	7.0000	7.2000	7.4500
6.9700	7.3600	7.0000	7.2000
6.9800	6.9700	7.3600	7.0000
6.9500	6.9800	6.9700	7.3600
7.4800	6.9500	6.9800	6.9700
8.4000	7.4800	6.9500	6.9800
8.6300	8.4000	7.4800	6.9500
9.0000	8.6300	8.4000	7.4800
8.5000	9.0000	8.6300	8.4000
8.5500	8.5000	9.0000	8.6300
8.1000	8.5500	8.5000	9.0000
7.9500	8.1000	8.5500	8.5000
7.9000	7.9500	8.1000	8.5500
7.9000	7.9000	7.9500	8.1000
8.5000	7.9000	7.9000	7.9500
8.5000	8.5000	7.9000	7.9000
8.2500	8.5000	8.5000	7.9000
8.2800	8.2500	8.5000	8.5000
8.2300	8.2800	8.2500	8.5000
8.3200	8.2300	8.2800	8.2500
8.5000	8.3200	8.2300	8.2800
9.1500	8.5000	8.3200	8.2300
9.0000	9.1500	8.5000	8.3200
8.8000	9.0000	9.1500	8.5000
9.0000	8.8000	9.0000	9.1500
9.0000	9.0000	8.8000	9.0000
8.1100	9.0000	9.0000	8.8000
8.4500	8.1100	9.0000	9.0000
9.0900	8.4500	8.1100	9.0000
14.0000	9.0900	8.4500	8.1100
14.9900	14.0000	9.0900	8.4500
12.5500	14.9900	14.0000	9.0900
11.7000	12.5500	14.9900	14.0000
12.9100	11.7000	12.5500	14.9900
11.0000	12.9100	11.7000	12.5500
10.4000	11.0000	12.9100	11.7000
10.8000	10.4000	11.0000	12.9100
10.6900	10.8000	10.4000	11.0000
10.6000	10.6900	10.8000	10.4000
10.4000	10.6000	10.6900	10.8000
12.2000	10.4000	10.6000	10.6900
10.9900	12.2000	10.4000	10.6000
10.9000	10.9900	12.2000	10.4000
10.6500	10.9000	10.9900	12.2000
10.5000	10.6500	10.9000	10.9900
10.4500	10.5000	10.6500	10.9000
10.1200	10.4500	10.5000	10.6500
10.5000	10.1200	10.4500	10.5000
10.4400	10.5000	10.1200	10.4500
10.9900	10.4400	10.5000	10.1200
10.6600	10.9900	10.4400	10.5000
10.7300	10.6600	10.9900	10.4400
10.2600	10.7300	10.6600	10.9900
10.1400	10.2600	10.7300	10.6600
9.9500	10.1400	10.2600	10.7300
9.4400	9.9500	10.1400	10.2600
10.0000	9.4400	9.9500	10.1400
10.0100	10.0000	9.4400	9.9500
10.1000	10.0100	10.0000	9.4400
9.6600	10.1000	10.0100	10.0000
10.0000	9.6600	10.1000	10.0100
9.7100	10.0000	9.6600	10.1000
9.7500	9.7100	10.0000	9.6600
9.7000	9.7500	9.7100	10.0000
9.9000	9.7000	9.7500	9.7100
10.0000	9.9000	9.7000	9.7500
9.8200	10.0000	9.9000	9.7000
10.0000	9.8200	10.0000	9.9000
10.2500	10.0000	9.8200	10.0000
10.3800	10.2500	10.0000	9.8200
10.3500	10.3800	10.2500	10.0000
11.0000	10.3500	10.3800	10.2500
10.8000	11.0000	10.3500	10.3800
11.1000	10.8000	11.0000	10.3500
11.6500	11.1000	10.8000	11.0000
11.3100	11.6500	11.1000	10.8000
11.2700	11.3100	11.6500	11.1000
11.2500	11.2700	11.3100	11.6500
12.5000	11.2500	11.2700	11.3100
12.2800	12.5000	11.2500	11.2700
12.0100	12.2800	12.5000	11.2500
12.0000	12.0100	12.2800	12.5000
12.7000	12.0000	12.0100	12.2800
13.3200	12.7000	12.0000	12.0100
12.6000	13.3200	12.7000	12.0000
12.6800	12.6000	13.3200	12.7000
12.9900	12.6800	12.6000	13.3200
12.9500	12.9900	12.6800	12.6000
13.5400	12.9500	12.9900	12.6800
14.2000	13.5400	12.9500	12.9900
13.9000	14.2000	13.5400	12.9500
13.7500	13.9000	14.2000	13.5400
12.7700	13.7500	13.9000	14.2000
12.2000	12.7700	13.7500	13.9000
11.8000	12.2000	12.7700	13.7500
11.8300	11.8000	12.2000	12.7700
11.0800	11.8300	11.8000	12.2000
11.3000	11.0800	11.8300	11.8000
11.1000	11.3000	11.0800	11.8300
11.0000	11.1000	11.3000	11.0800
11.0000	11.0000	11.1000	11.3000
11.1000	11.0000	11.0000	11.1000
11.8900	11.1000	11.0000	11.0000
11.0100	11.8900	11.1000	11.0000
11.2000	11.0100	11.8900	11.1000
11.5700	11.2000	11.0100	11.8900
10.9200	11.5700	11.2000	11.0100
10.2300	10.9200	11.5700	11.2000
10.5000	10.2300	10.9200	11.5700
10.6500	10.5000	10.2300	10.9200
10.9000	10.6500	10.5000	10.2300
10.5000	10.9000	10.6500	10.5000
10.2800	10.5000	10.9000	10.6500
10.3100	10.2800	10.5000	10.9000
10.5500	10.3100	10.2800	10.5000
10.3900	10.5500	10.3100	10.2800
10.3000	10.3900	10.5500	10.3100
10.3900	10.3000	10.3900	10.5500
10.2000	10.3900	10.3000	10.3900
10.0000	10.2000	10.3900	10.3000
10.0800	10.0000	10.2000	10.3900
9.8000	10.0800	10.0000	10.2000
9.2500	9.8000	10.0800	10.0000
9.7000	9.2500	9.8000	10.0800
9.5000	9.7000	9.2500	9.8000
10.4900	9.5000	9.7000	9.2500
10.5000	10.4900	9.5000	9.7000
10.1200	10.5000	10.4900	9.5000
9.9900	10.1200	10.5000	10.4900
9.5700	9.9900	10.1200	10.5000
9.8000	9.5700	9.9900	10.1200
9.8000	9.8000	9.5700	9.9900
9.8200	9.8000	9.8000	9.5700
9.8000	9.8200	9.8000	9.8000
10.3000	9.8000	9.8200	9.8000
10.3000	10.3000	9.8000	9.8200
10.1600	10.3000	10.3000	9.8000
11.4500	10.1600	10.3000	10.3000
11.4500	11.4500	10.1600	10.3000
10.6000	11.4500	11.4500	10.1600
10.8600	10.6000	11.4500	11.4500
11.2800	10.8600	10.6000	11.4500
11.3000	11.2800	10.8600	10.6000
11.1800	11.3000	11.2800	10.8600
11.3000	11.1800	11.3000	11.2800
11.1000	11.3000	11.1800	11.3000
11.1000	11.1000	11.3000	11.1800
10.8000	11.1000	11.1000	11.3000
10.5500	10.8000	11.1000	11.1000
10.3900	10.5500	10.8000	11.1000
10.8500	10.3900	10.5500	10.8000
10.4100	10.8500	10.3900	10.5500
10.6100	10.4100	10.8500	10.3900
10.0000	10.6100	10.4100	10.8500
9.9500	10.0000	10.6100	10.4100
9.6500	9.9500	10.0000	10.6100
9.9900	9.6500	9.9500	10.0000
10.1000	9.9900	9.6500	9.9500
9.8000	10.1000	9.9900	9.6500
9.7500	9.8000	10.1000	9.9900
10.1000	9.7500	9.8000	10.1000
9.6000	10.1000	9.7500	9.8000
9.7500	9.6000	10.1000	9.7500
9.5500	9.7500	9.6000	10.1000
9.9000	9.5500	9.7500	9.6000
10.0000	9.9000	9.5500	9.7500
10.0000	10.0000	9.9000	9.5500
10.0000	10.0000	10.0000	9.9000
9.5500	10.0000	10.0000	10.0000
9.7400	9.5500	10.0000	10.0000
9.7500	9.7400	9.5500	10.0000
9.7000	9.7500	9.7400	9.5500
9.2500	9.7000	9.7500	9.7400
9.1800	9.2500	9.7000	9.7500
9.0000	9.1800	9.2500	9.7000
9.1000	9.0000	9.1800	9.2500
9.0000	9.1000	9.0000	9.1800
9.1500	9.0000	9.1000	9.0000
9.1500	9.1500	9.0000	9.1000
8.9500	9.1500	9.1500	9.0000
8.9500	8.9500	9.1500	9.1500
9.0000	8.9500	8.9500	9.1500
9.1700	9.0000	8.9500	8.9500
9.4500	9.1700	9.0000	8.9500
9.1200	9.4500	9.1700	9.0000
9.3300	9.1200	9.4500	9.1700
9.2100	9.3300	9.1200	9.4500
9.0500	9.2100	9.3300	9.1200
9.9800	9.0500	9.2100	9.3300
9.3500	9.9800	9.0500	9.2100
9.7500	9.3500	9.9800	9.0500
9.5000	9.7500	9.3500	9.9800
9.2200	9.5000	9.7500	9.3500
9.1500	9.2200	9.5000	9.7500
9.1400	9.1500	9.2200	9.5000
9.2000	9.1400	9.1500	9.2200
9.1000	9.2000	9.1400	9.1500
9.0200	9.1000	9.2000	9.1400
9.0000	9.0200	9.1000	9.2000
8.9000	9.0000	9.0200	9.1000
8.7000	8.9000	9.0000	9.0200
8.6900	8.7000	8.9000	9.0000
8.2100	8.6900	8.7000	8.9000
8.4500	8.2100	8.6900	8.7000
8.3500	8.4500	8.2100	8.6900
8.7100	8.3500	8.4500	8.2100
9.0000	8.7100	8.3500	8.4500
8.9000	9.0000	8.7100	8.3500
9.0000	8.9000	9.0000	8.7100
9.0100	9.0000	8.9000	9.0000
8.9300	9.0100	9.0000	8.9000
8.9600	8.9300	9.0100	9.0000
9.3200	8.9600	8.9300	9.0100
9.9000	9.3200	8.9600	8.9300
9.9100	9.9000	9.3200	8.9600
9.4600	9.9100	9.9000	9.3200
9.4000	9.4600	9.9100	9.9000
9.4100	9.4000	9.4600	9.9100
9.4500	9.4100	9.4000	9.4600
8.4500	9.4500	9.4100	9.4000
9.0800	8.4500	9.4500	9.4100
9.0700	9.0800	8.4500	9.4500
9.4400	9.0700	9.0800	8.4500
9.5000	9.4400	9.0700	9.0800
9.6000	9.5000	9.4400	9.0700
9.5000	9.6000	9.5000	9.4400
9.4900	9.5000	9.6000	9.5000
9.3500	9.4900	9.5000	9.6000
9.0100	9.3500	9.4900	9.5000
8.9000	9.0100	9.3500	9.4900
8.8000	8.9000	9.0100	9.3500
9.1000	8.8000	8.9000	9.0100
9.2000	9.1000	8.8000	8.9000
8.9900	9.2000	9.1000	8.8000
9.0900	8.9900	9.2000	9.1000
9.0900	9.0900	8.9900	9.2000
9.0200	9.0900	9.0900	8.9900
9.0000	9.0200	9.0900	9.0900
8.8900	9.0000	9.0200	9.0900
8.5500	8.8900	9.0000	9.0200
8.5000	8.5500	8.8900	9.0000
8.4000	8.5000	8.5500	8.8900
8.4500	8.4000	8.5000	8.5500
8.4000	8.4500	8.4000	8.5000
8.5000	8.4000	8.4500	8.4000
8.4000	8.5000	8.4000	8.4500
8.6500	8.4000	8.5000	8.4000
8.7500	8.6500	8.4000	8.5000
8.5500	8.7500	8.6500	8.4000
8.8000	8.5500	8.7500	8.6500
8.9000	8.8000	8.5500	8.7500
8.9700	8.9000	8.8000	8.5500
8.7500	8.9700	8.9000	8.8000
8.5000	8.7500	8.9700	8.9000
8.6000	8.5000	8.7500	8.9700
8.7000	8.6000	8.5000	8.7500
9.6500	8.7000	8.6000	8.5000
9.2000	9.6500	8.7000	8.6000
9.1000	9.2000	9.6500	8.7000
9.0000	9.1000	9.2000	9.6500
9.8000	9.0000	9.1000	9.2000
9.1000	9.8000	9.0000	9.1000
9.3400	9.1000	9.8000	9.0000
9.0500	9.3400	9.1000	9.8000
8.9600	9.0500	9.3400	9.1000
9.1000	8.9600	9.0500	9.3400
9.3000	9.1000	8.9600	9.0500
9.2000	9.3000	9.1000	8.9600
9.1500	9.2000	9.3000	9.1000
9.2500	9.1500	9.2000	9.3000
9.3000	9.2500	9.1500	9.2000
9.3000	9.3000	9.2500	9.1500
9.4000	9.3000	9.3000	9.2500
9.3500	9.4000	9.3000	9.3000
9.1700	9.3500	9.4000	9.3000
8.9600	9.1700	9.3500	9.4000
9.1000	8.9600	9.1700	9.3500
9.0100	9.1000	8.9600	9.1700
9.2000	9.0100	9.1000	8.9600
9.0000	9.2000	9.0100	9.1000
9.0500	9.0000	9.2000	9.0100
8.9800	9.0500	9.0000	9.2000
9.0500	8.9800	9.0500	9.0000
8.7000	9.0500	8.9800	9.0500
8.3800	8.7000	9.0500	8.9800
8.3500	8.3800	8.7000	9.0500
8.5900	8.3500	8.3800	8.7000
8.2600	8.5900	8.3500	8.3800
8.2800	8.2600	8.5900	8.3500
8.3000	8.2800	8.2600	8.5900
8.5400	8.3000	8.2800	8.2600
8.9300	8.5400	8.3000	8.2800
8.9000	8.9300	8.5400	8.3000
8.9800	8.9000	8.9300	8.5400
8.9500	8.9800	8.9000	8.9300
9.0400	8.9500	8.9800	8.9000
9.2500	9.0400	8.9500	8.9800
9.7000	9.2500	9.0400	8.9500
9.4900	9.7000	9.2500	9.0400
9.4700	9.4900	9.7000	9.2500
9.3000	9.4700	9.4900	9.7000
9.3000	9.3000	9.4700	9.4900
9.5000	9.3000	9.3000	9.4700
9.1700	9.5000	9.3000	9.3000
9.3000	9.1700	9.5000	9.3000
9.0400	9.3000	9.1700	9.5000
9.0000	9.0400	9.3000	9.1700
8.8400	9.0000	9.0400	9.3000
8.4300	8.8400	9.0000	9.0400
8.7500	8.4300	8.8400	9.0000
8.5000	8.7500	8.4300	8.8400
8.5100	8.5000	8.7500	8.4300
8.5000	8.5100	8.5000	8.7500
8.6500	8.5000	8.5100	8.5000
8.5700	8.6500	8.5000	8.5100
8.7500	8.5700	8.6500	8.5000
8.5700	8.7500	8.5700	8.6500
8.7000	8.5700	8.7500	8.5700
8.6500	8.7000	8.5700	8.7500
9.0000	8.6500	8.7000	8.5700
8.6500	9.0000	8.6500	8.7000
8.6500	8.6500	9.0000	8.6500
8.6200	8.6500	8.6500	9.0000
8.7000	8.6200	8.6500	8.6500
8.4900	8.7000	8.6200	8.6500
8.3400	8.4900	8.7000	8.6200
8.3300	8.3400	8.4900	8.7000
8.5000	8.3300	8.3400	8.4900
8.5000	8.5000	8.3300	8.3400
8.2000	8.5000	8.5000	8.3300
7.5900	8.2000	8.5000	8.5000
7.6900	7.5900	8.2000	8.5000
7.8500	7.6900	7.5900	8.2000
8.1500	7.8500	7.6900	7.5900
8.0000	8.1500	7.8500	7.6900
8.1500	8.0000	8.1500	7.8500
8.0500	8.1500	8.0000	8.1500
8.2000	8.0500	8.1500	8.0000
8.1200	8.2000	8.0500	8.1500
8.5000	8.1200	8.2000	8.0500
8.6100	8.5000	8.1200	8.2000
8.7200	8.6100	8.5000	8.1200
8.4000	8.7200	8.6100	8.5000
8.5000	8.4000	8.7200	8.6100
8.5000	8.5000	8.4000	8.7200
8.7600	8.5000	8.5000	8.4000
8.9000	8.7600	8.5000	8.5000
9.8200	8.9000	8.7600	8.5000
10.5000	9.8200	8.9000	8.7600
10.6500	10.5000	9.8200	8.9000
9.9000	10.6500	10.5000	9.8200
9.3100	9.9000	10.6500	10.5000
9.3800	9.3100	9.9000	10.6500
9.5000	9.3800	9.3100	9.9000
9.5600	9.5000	9.3800	9.3100
9.9000	9.5600	9.5000	9.3800
10.4900	9.9000	9.5600	9.5000
9.5700	10.4900	9.9000	9.5600
10.0200	9.5700	10.4900	9.9000
10.4900	10.0200	9.5700	10.4900
10.9000	10.4900	10.0200	9.5700
10.5600	10.9000	10.4900	10.0200
10.7100	10.5600	10.9000	10.4900
10.3000	10.7100	10.5600	10.9000
10.6000	10.3000	10.7100	10.5600
10.6600	10.6000	10.3000	10.7100
10.9000	10.6600	10.6000	10.3000
10.8500	10.9000	10.6600	10.6000
10.7200	10.8500	10.9000	10.6600
11.4900	10.7200	10.8500	10.9000
11.2900	11.4900	10.7200	10.8500
11.4500	11.2900	11.4900	10.7200
11.1500	11.4500	11.2900	11.4900
10.7000	11.1500	11.4500	11.2900
10.8500	10.7000	11.1500	11.4500
11.2900	10.8500	10.7000	11.1500
11.2000	11.2900	10.8500	10.7000
10.9900	11.2000	11.2900	10.8500
11.0000	10.9900	11.2000	11.2900
11.0000	11.0000	10.9900	11.2000
10.6500	11.0000	11.0000	10.9900
10.2000	10.6500	11.0000	11.0000
10.2500	10.2000	10.6500	11.0000
10.2500	10.2500	10.2000	10.6500
10.0000	10.2500	10.2500	10.2000
9.7600	10.0000	10.2500	10.2500
10.3000	9.7600	10.0000	10.2500
10.4000	10.3000	9.7600	10.0000
11.2800	10.4000	10.3000	9.7600
11.0000	11.2800	10.4000	10.3000
10.5100	11.0000	11.2800	10.4000
11.0000	10.5100	11.0000	11.2800
11.0000	11.0000	10.5100	11.0000
11.0000	11.0000	11.0000	10.5100
11.0000	11.0000	11.0000	11.0000
11.0500	11.0000	11.0000	11.0000
10.6000	11.0500	11.0000	11.0000
10.2500	10.6000	11.0500	11.0000
10.4000	10.2500	10.6000	11.0500
10.0000	10.4000	10.2500	10.6000
9.9000	10.0000	10.4000	10.2500
9.7500	9.9000	10.0000	10.4000
9.9900	9.7500	9.9000	10.0000
9.6000	9.9900	9.7500	9.9000
9.3000	9.6000	9.9900	9.7500
9.6300	9.3000	9.6000	9.9900
9.6500	9.6300	9.3000	9.6000
9.8000	9.6500	9.6300	9.3000
10.0000	9.8000	9.6500	9.6300
10.1900	10.0000	9.8000	9.6500
10.1000	10.1900	10.0000	9.8000
10.0000	10.1000	10.1900	10.0000
9.7600	10.0000	10.1000	10.1900
9.9300	9.7600	10.0000	10.1000
9.8000	9.9300	9.7600	10.0000
9.5000	9.8000	9.9300	9.7600
9.3000	9.5000	9.8000	9.9300
9.6000	9.3000	9.5000	9.8000
9.8000	9.6000	9.3000	9.5000
9.3100	9.8000	9.6000	9.3000
9.9000	9.3100	9.8000	9.6000
9.6500	9.9000	9.3100	9.8000
9.7000	9.6500	9.9000	9.3100
9.6500	9.7000	9.6500	9.9000
9.4800	9.6500	9.7000	9.6500
9.3000	9.4800	9.6500	9.7000
9.4000	9.3000	9.4800	9.6500
9.0300	9.4000	9.3000	9.4800
9.0100	9.0300	9.4000	9.3000
9.0100	9.0100	9.0300	9.4000
8.9900	9.0100	9.0100	9.0300
9.0000	8.9900	9.0100	9.0100
9.0000	9.0000	8.9900	9.0100
8.9400	9.0000	9.0000	8.9900
9.0000	8.9400	9.0000	9.0000
9.6000	9.0000	8.9400	9.0000
9.1000	9.6000	9.0000	8.9400
9.0000	9.1000	9.6000	9.0000
9.7500	9.0000	9.1000	9.6000
9.6000	9.7500	9.0000	9.1000
9.5000	9.6000	9.7500	9.0000
8.9700	9.5000	9.6000	9.7500
8.9700	8.9700	9.5000	9.6000
9.0000	8.9700	8.9700	9.5000
8.7000	9.0000	8.9700	8.9700
8.8500	8.7000	9.0000	8.9700
8.9000	8.8500	8.7000	9.0000
9.1000	8.9000	8.8500	8.7000
8.9100	9.1000	8.9000	8.8500
9.1700	8.9100	9.1000	8.9000
9.5000	9.1700	8.9100	9.1000
10.0600	9.5000	9.1700	8.9100
10.6000	10.0600	9.5000	9.1700
10.6800	10.6000	10.0600	9.5000
10.6500	10.6800	10.6000	10.0600
10.3000	10.6500	10.6800	10.6000
9.7000	10.3000	10.6500	10.6800
9.8000	9.7000	10.3000	10.6500
9.7000	9.8000	9.7000	10.3000
9.9000	9.7000	9.8000	9.7000
9.4000	9.9000	9.7000	9.8000
8.7000	9.4000	9.9000	9.7000
8.8900	8.7000	9.4000	9.9000
8.9000	8.8900	8.7000	9.4000
9.4500	8.9000	8.8900	8.7000
9.1500	9.4500	8.9000	8.8900
9.0000	9.1500	9.4500	8.9000
9.0000	9.0000	9.1500	9.4500
8.9800	9.0000	9.0000	9.1500
